RB5_A.fastq.gz	RB5_A.fastq.gz	0	0	10000000/10000000
RB5_B.fastq.gz	RB5_A.fastq.gz	0.00310822	0	8915282/10000000
RB5_C.fastq.gz	RB5_A.fastq.gz	0.00308238	0	8923565/10000000
RB5_D.fastq.gz	RB5_A.fastq.gz	0.00297268	0	8958866/10000000
RB5_E.fastq.gz	RB5_A.fastq.gz	0.00327609	0	8861733/10000000
RB5_F.fastq.gz	RB5_A.fastq.gz	0.00323333	0	8875326/10000000
RB5_G.fastq.gz	RB5_A.fastq.gz	0.00339121	0	8825281/10000000
RB5_H.fastq.gz	RB5_A.fastq.gz	0.00354118	0	8778128/10000000
RB7_A.fastq.gz	RB5_A.fastq.gz	0.0166859	0	5727072/10000000
RB7_B.fastq.gz	RB5_A.fastq.gz	0.016899	0	5690756/10000000
RB7_C.fastq.gz	RB5_A.fastq.gz	0.0167727	0	5712245/10000000
RB7_D.fastq.gz	RB5_A.fastq.gz	0.0169801	0	5677029/10000000
RB7_E.fastq.gz	RB5_A.fastq.gz	0.0167256	0	5720282/10000000
RB7_F.fastq.gz	RB5_A.fastq.gz	0.016765	0	5713562/10000000
RB7_G.fastq.gz	RB5_A.fastq.gz	0.0172705	0	5628199/10000000
RB7_H.fastq.gz	RB5_A.fastq.gz	0.0168292	0	5702614/10000000
RB98_A.fastq.gz	RB5_A.fastq.gz	0.015542	0	5927488/10000000
RB98_B.fastq.gz	RB5_A.fastq.gz	0.0163238	0	5789503/10000000
RB98_C.fastq.gz	RB5_A.fastq.gz	0.0158377	0	5874782/10000000
RB98_D.fastq.gz	RB5_A.fastq.gz	0.0155552	0	5925125/10000000
RB98_E.fastq.gz	RB5_A.fastq.gz	0.0158647	0	5869989/10000000
RB98_F.fastq.gz	RB5_A.fastq.gz	0.0154699	0	5940447/10000000
RB98_G.fastq.gz	RB5_A.fastq.gz	0.0153466	0	5962684/10000000
RB98_H.fastq.gz	RB5_A.fastq.gz	0.0152663	0	5977229/10000000
RB5_A.fastq.gz	RB5_B.fastq.gz	0.00310822	0	8915282/10000000
RB5_B.fastq.gz	RB5_B.fastq.gz	0	0	10000000/10000000
RB5_C.fastq.gz	RB5_B.fastq.gz	0.0032546	0	8868562/10000000
RB5_D.fastq.gz	RB5_B.fastq.gz	0.00315016	0	8901857/10000000
RB5_E.fastq.gz	RB5_B.fastq.gz	0.00342126	0	8815804/10000000
RB5_F.fastq.gz	RB5_B.fastq.gz	0.0034025	0	8821721/10000000
RB5_G.fastq.gz	RB5_B.fastq.gz	0.00353172	0	8781091/10000000
RB5_H.fastq.gz	RB5_B.fastq.gz	0.0036566	0	8742088/10000000
RB7_A.fastq.gz	RB5_B.fastq.gz	0.0168178	0	5704563/10000000
RB7_B.fastq.gz	RB5_B.fastq.gz	0.0170487	0	5665435/10000000
RB7_C.fastq.gz	RB5_B.fastq.gz	0.0169389	0	5683994/10000000
RB7_D.fastq.gz	RB5_B.fastq.gz	0.0171486	0	5648624/10000000
